tg_ecotypeid,ecotypeid,ecotypeids_merged,name,othername,country,sitename,latitude,longitude,collector,collectiondate,250k,1001g,fullseq_data,producer,comment,completed,release_status,seq_by,picture,public_URL,UC_HPC_loc,location_qc,GMI_methylome,GMI_transcriptome,CS_1001,CS_regmap,regmap_1001_check,CS_number
1787,1787,,Ker-43,,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1788,1788,,Ker-44,,USA,Ker,42.184,-86.358,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1789,1789,,L-R-1,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1790,1790,,L-R-2,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1791,1791,,L-R-3,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1792,1792,,L-R-4,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1793,1793,,L-R-5,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78972
1794,1794,,L-R-7,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1795,1795,,L-R-8,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1796,1796,,L-R-9,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1797,1797,,L-R-10,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78973
1798,1798,,L-R-11,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1799,1799,,L-R-12,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,Y,,N,,,,,,,,,,,,,CS77694,,
1800,1800,,L-R-13,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1801,1801,,L-R-14,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1802,1802,,L-R-15,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1803,1803,,L-R-16,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1804,1804,,L-R-17,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1805,1805,,L-R-18,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1806,1806,,L-R-19,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1807,1807,,L-R-20,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1808,1808,,L-R-21,,USA,L-R,41.847,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1809,1809,,Lak-1,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1810,1810,,Lak-2,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1811,1811,,Lak-4,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1812,1812,,Lak-5,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1813,1813,,Lak-6,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1814,1814,,Lak-7,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1815,1815,,Lak-8,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1816,1816,,Lak-9,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1817,1817,,Lak-10,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1818,1818,,Lak-11,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1819,1819,,Lak-12,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78974
1820,1820,,Lak-13,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78975
1821,1821,,Lak-14,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1822,1822,,Lak-15,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1823,1823,,Lak-16,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1824,1824,,Lak-17,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1825,1825,,Lak-18,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1826,1826,,Lak-20,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1827,1827,,Lak-21,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1828,1828,,Lak-22,,USA,Lak,41.8,-86.67,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1829,1829,,Mdn-1,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,Y,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/1829.png,,,,,,CS77077,CS77695,,CS77077
1830,1830,,Mdn-3,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1831,1831,,Mdn-4,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1832,1832,,Mdn-5,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1833,1833,,Mdn-7,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1834,1834,,Mdn-8,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78976
1835,1835,,Mdn-10,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78977
1836,1836,,Mdn-11,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1837,1837,,Mdn-13,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1838,1838,,Mdn-14,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1839,1839,,Mdn-15,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1840,1840,,Mdn-17,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1841,1841,,Mdn-21,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1842,1842,,Mdn-23,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1843,1843,,Mdn-24,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1844,1844,,Mdn-25,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1845,1845,,Mdn-26,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1846,1846,,Mdn-27,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1847,1847,,Mdn-28,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1848,1848,,Mdn-29,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1849,1849,,Mdn-31,,USA,Mdn,42.051,-86.509,Diane Byers,2002-05-01 00:00:00,N,,N,,,,,,,,,,,,,,,
1850,1850,,MNF-Pot-8,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77696,,
1851,1851,,MNF-Pot-10,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78978
1852,1852,,MNF-Pot-15,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78979
1853,1853,,MNF-Pot-21,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/1853.png,,,,,,CS77099,CS77697,,CS77099
1854,1854,,MNF-Pot-23,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1855,1855,,MNF-Pot-37,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1856,1856,,MNF-Pot-41,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1857,1857,,MNF-Pot-46,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77698,,
1858,1858,,MNF-Pot-47,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77699,,
1859,1859,,MNF-Pot-48,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77700,,
1860,1860,,MNF-Pot-54,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1861,1861,,MNF-Pot-55,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1862,1862,,MNF-Pot-56,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77701,,
1863,1863,,MNF-Pot-59,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1864,1864,,MNF-Pot-60,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77702,,
1865,1865,,MNF-Pot-61,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77703,,
1866,1866,,MNF-Pot-66,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1867,1867,,MNF-Pot-68,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77704,,
1868,1868,,MNF-Pot-69,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77705,,
1869,1869,,MNF-Pot-70,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1870,1870,,MNF-Pot-73,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1871,1871,,MNF-Pot-76,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77706,,
1872,1872,,MNF-Pot-75,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/1872.png,,,,,,CS77100,CS77707,,CS77100
1873,1873,,MNF-Pot-79,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77708,,
1874,1874,,MNF-Pot-80,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77709,,
1875,1875,,MNF-Pot-81,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1876,1876,,MNF-Pot-82,,USA,MNF-Potter,43.595,-86.2657,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1877,1877,,MNF-Riv-1,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1878,1878,,MNF-Riv-2,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1879,1879,,MNF-Riv-5,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1880,1880,,MNF-Riv-6,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1881,1881,,MNF-Riv-8,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1882,1882,,MNF-Riv-7,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1883,1883,,MNF-Riv-10,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1884,1884,,MNF-Riv-11,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1885,1885,,MNF-Riv-12,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1886,1886,,MNF-Riv-13,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1887,1887,,MNF-Riv-16,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1888,1888,,MNF-Riv-17,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1889,1889,,MNF-Riv-19,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1890,1890,,MNF-Riv-21,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/1890.png,,,,,,CS77101,,,CS77101
1891,1891,,MNF-Riv-22,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1892,1892,,MNF-Riv-23,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1893,1893,,MNF-Riv-24,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1894,1894,,MNF-Riv-26,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1895,1895,,MNF-Riv-27,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1896,1896,,MNF-Riv-29,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1897,1897,,MNF-Riv-30,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1898,1898,,MNF-Riv-33,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1899,1899,,MNF-Riv-34,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1900,1900,,MNF-Riv-35,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1901,1901,,MNF-Riv-36,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1902,1902,,MNF-Riv-38,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1903,1903,,MNF-Riv-39,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1904,1904,,MNF-Riv-41,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1905,1905,,MNF-Riv-40,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1906,1906,,MNF-Riv-42,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1907,1907,,MNF-Riv-45,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1908,1908,,MNF-Riv-46,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1909,1909,,MNF-Riv-47,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1910,1910,,MNF-Riv-49,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1911,1911,,MNF-Riv-50,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1912,1912,,MNF-Riv-53,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1913,1913,,MNF-Riv-54,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1914,1914,,MNF-Riv-55,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1915,1915,,MNF-Riv-56,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1916,1916,,MNF-Riv-57,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1917,1917,,MNF-Riv-60,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1918,1918,,MNF-Riv-67,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77710,,
1919,1919,,MNF-Riv-66,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1920,1920,,MNF-Riv-68,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1921,1921,,MNF-Riv-69,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1922,1922,,MNF-Riv-70,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1923,1923,,MNF-Riv-71,,USA,MNF River,43.5139,-86.1859,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1924,1924,,MNF-Che-1,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1925,1925,,MNF-Che-2,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,Y,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/1925.png,,,,,,CS77096,CS77711,,CS77096
1926,1926,,MNF-Che-3,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77712,,
1927,1927,,MNF-Che-5,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1928,1928,,MNF-Che-7,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1929,1929,,MNF-Che-9,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1930,1930,,MNF-Che-10,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1931,1931,,MNF-Che-11,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1932,1932,,MNF-Che-15,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1933,1933,,MNF-Che-23,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1934,1934,,MNF-Che-28,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1935,1935,,MNF-Che-34,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1936,1936,,MNF-Che-36,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77713,,
1937,1937,,MNF-Che-39,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1938,1938,,MNF-Che-41,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77714,,
1939,1939,,MNF-Che-42,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1940,1940,,MNF-Che-44,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1941,1941,,MNF-Che-45,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77715,,
1942,1942,,MNF-Che-47,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78980
1943,1943,,MNF-Che-49,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,Y,Y,,,Y,,MPI,,,,,,,,,,CS78981
1944,1944,,MNF-Che-50,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1945,1945,,MNF-Che-51,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1946,1946,,MNF-Che-52,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1947,1947,,MNF-Che-53,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1948,1948,,MNF-Che-58,,USA,MNF-Cherry,43.5251,-86.1843,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77716,,
1949,1949,,MNF-Jac-2,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77717,,
1950,1950,,MNF-Jac-6,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1951,1951,,MNF-Jac-7,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1952,1952,,MNF-Jac-9,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77718,,
1953,1953,,MNF-Jac-10,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1954,1954,,MNF-Jac-12,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,N,Y,Y,Joy Bergelson remain of the 200,,Y,done,Monsanto,http://gwapp.gmi.oeaw.ac.at/public/plants/1954.png,,,,,,CS77097,,,CS77097
1955,1955,,MNF-Jac-14,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1956,1956,,MNF-Jac-15,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1957,1957,,MNF-Jac-18,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1958,1958,,MNF-Jac-20,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,N,,N,,,,,,,,,,,,,,,
1959,1959,,MNF-Jac-21,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77719,,
1960,1960,,MNF-Jac-22,,USA,MNF-Jack,43.5187,-86.1739,Diane Byers,2004-06-05 00:00:00,Y,,N,,,,,,,,,,,,,CS77720,,
